date,title,abstract
2017-02-23,Tesla says Model 3 on track for volume production by September,"SAN FRANCISCO Tesla Inc  said on Wednesday its mass-market Model 3 sedan was on track for volume production by September, encouraging investors who see the electric vehicle as the avenue to profitability for the young company."
2017-02-23,UPDATE 3-Tesla says Model 3 on track for volume production by September,"SAN FRANCISCO, Feb 22 Tesla Inc said on Wednesday its mass-market Model 3 sedan was on track for volume production by September, encouraging investors who see the electric vehicle as the avenue to profitability for the young company."
2017-02-24,Alphabet's self-driving car unit sues Uber with trade theft charge,SAN FRANCISCO Alphabet Inc's  Waymo self-driving car unit sued Uber Technologies [UBER.UL] and its autonomous trucking subsidiary Otto on Thursday over allegations of theft of its confidential and proprietary sensor technology.
2017-02-24,Alphabet's self-driving car unit sues Uber with trade theft charge,SAN FRANCISCO Alphabet Inc's Waymo self-driving car unit sued Uber Technologies and its autonomous trucking subsidiary Otto on Thursday over allegations of theft of its confidential and proprietary sensor technology.
2017-02-24,UPDATE 2-Alphabet's self-driving car unit sues Uber with trade theft charge,"SAN FRANCISCO, Feb 23 Alphabet Inc's Waymo self-driving car unit sued Uber Technologies and its autonomous trucking subsidiary Otto on Thursday over allegations of theft of its confidential and proprietary sensor technology."
2017-02-24,Tesla's 'close to the edge' cash foretells capital raise,"SAN FRANCISCO Tesla Inc  Chief Elon Musk has taken big risks repeatedly since going public in 2010, but investors were spooked on Thursday after he said the electric car company could get ""close to the edge"" as it burns cash ahead of its crucial Model 3 launch. | Video"
2017-03-01,"BRIEF-Tesla Inc updates on Gigafactories, capital spend","* Tesla-Have agreement to spend or incur about $5 billion in combined capital, other costs in New York state during 10-years after full production at Gigafactory 2"
2017-03-01,BRIEF-SolarCity reports FY 2016 net loss of $820.4 million,* Says FY revenue was $730.3 million versus $399.6 million last year
2017-03-02,Musk says Tesla to run contest for homemade commercials,"Elon Musk, an active Twitter user, has been Tesla's mouthpiece to the public, informing them about the electric car maker's upcoming products and plans."
2017-03-02,Musk says Tesla to run contest for homemade commercials,"March 1 Elon Musk, an active Twitter user, has been Tesla's mouthpiece to the public, informing them about the electric car maker's upcoming products and plans."
2017-03-07,Ex-Tesla manager seeks $4 bln for Europe's biggest battery plant,"STOCKHOLM, March 7 A former Tesla executive is trying to raise at least $4 billion to build Europe's biggest battery factory in Sweden to meet an expected surge in demand as the region's automakers switch to electric vehicles."
2017-03-08,Juniper's Gary Clark joins Tesla as chief information officer,"March 7 Gary Clark, a former IT chief technology officer at Juniper Networks Inc, joined Tesla Inc  in February as its chief information officer, according to Clark's LinkedIn profile."
2017-03-09,CIA 'mission' on cars shows concern about next-generation vehicles,"SAN FRANCISCO WikiLeaks documents showing the U.S. Central Intelligence Agency considered a ""mission"" against connected car technology underscores auto industry concern that the science behind the next generation of vehicles could be turned against them."
2017-03-09,CIA 'mission' on cars shows concern about next-generation vehicles,"SAN FRANCISCO, March 8 WikiLeaks documents showing the U.S. Central Intelligence Agency considered a ""mission"" against connected car technology underscores auto industry concern that the science behind the next generation of vehicles could be turned against them."
2017-03-10,California paves way to self-driving car tests without humans,"DETROIT, March 10 California, the largest U.S. car market, plans to allow testing on public roads of self-driving vehicles without human backup drivers by the end of the year, state officials said Friday."
2017-03-11,Tesla's Musk discusses energy proposal with South Australian govt,"SYDNEY, March 11 Tesla Inc boss Elon Musk spoke with the premier of South Australia on Saturday after the tech entrepreneur offered to install $25 million of battery storage within 100 days to prevent recurring blackouts that have disrupted the state."
2017-03-15,BRIEF-Tesla announces offerings of common stock and convertible senior notes,* Tesla announces offerings of common stock and convertible senior notes
2017-03-15,Tesla to raise about $1.15 bln from stock and notes offering,"March 15 Tesla Inc said on Wednesday it expects to raise about $1.15 billion from stock and senior notes offering, as the electric car maker  accelerates the launch of its new Model 3 electric sedan."
2017-03-15,CEO of Australia's Atlassian says he'll meet seven-day Tesla batteries deadline,SYDNEY The co-founder of Australian software firm Atlassian Corp Plc said on Tuesday he was close to meeting a self-imposed one-week deadline of getting political and financial support for a plan to use batteries from Tesla Inc to bridge an electricity supply gap in South Australia.
2017-03-15,CEO of Australia's Atlassian says he'll meet 7-day Tesla batteries deadline,"SYDNEY, March 15 The co-founder of Australian software firm Atlassian Corp Plc said on Tuesday he was close to meeting a self-imposed one-week deadline of getting political and financial support for a plan to use batteries from Tesla Inc to bridge an electricity supply gap in South Australia."
2017-03-15,"Intel bets on selling Mobileye data, with maps a first test","SAN FRANCISCO To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye, imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue."
2017-03-15,"Intel bets on selling Mobileye data, with maps a first test","SAN FRANCISCO, March 14 To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye, imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue."
2017-03-15,"Intel bets on selling Mobileye data, with maps a first test","SAN FRANCISCO, March 14 To understand Intel's $15.3 billion proposed acquisition of Israel's Mobileye, imagine the data created and compiled by a self-driving car scanning the road and objects around it as a potential source of revenue."
2017-03-15,Musk's bold offer of Tesla batteries won't solve Australia's power problems: Russell,"LAUNCESTON, Australia Australia is becoming an interesting microcosm on how to, or how not to, transition an economy from being predominantly powered by coal to more climate-friendly alternatives."
2017-03-28,Tesla deal boosts Chinese presence in U.S. auto tech,"DETROIT China's Tencent Holdings Ltd has bought a 5 percent stake in U.S. electric car maker Tesla Inc for $1.78 billion, the latest investment by a Chinese internet company in the potentially lucrative market for self-driving vehicles and related services."
2017-03-28,Deals of the day-Mergers and acquisitions,"March 28 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Tuesday:"
2017-03-28,REFILE-Chinese tech giant Tencent takes 5 pct stake in Tesla,March 28 Tesla Inc said on Tuesday that Chinese tech giant Tencent Holdings Ltd has invested $1.78 billion in the electric carmaker for a 5 percent passive stake.
2017-03-28,BRIEF-Tencent Holdings Ltd reports 5 pct passive stake in Tesla Inc,"* Tencent Holdings Ltd reports 5 percent passive stake in Tesla Inc as on March 24, 2017   Source text:(http://bit.ly/2ncDzqP) Further company coverage:"
2017-03-28,"Elon Musk's new co could allow uploading, downloading thoughts: Wall Street Journal","Tesla Inc founder and Chief Executive Elon Musk has launched a company called Neuralink Corp through which computers could merge with human brains, the Wall Street Journal reported, citing people familiar with the matter."
2017-03-29,Tesla deal boosts Chinese presence in U.S. auto tech,"DETROIT China's Tencent Holdings Ltd  has bought a 5 percent stake in U.S. electric car maker Tesla Inc  for $1.78 billion, the latest investment by a Chinese internet company in the potentially lucrative market for self-driving vehicles and related services. | Video"
2017-03-29,Tencent drifts off course with Tesla,"HONG KONG (Reuters Breakingviews) - Tencent is drifting off course with Tesla. The $276 billion tech behemoth can easily afford a $1.8 billion stake in the Palo Alto-based group, run by entrepreneur Elon Musk. But Musk's electric cars are not a great fit with the Chinese group's cash-cow businesses, social media and mobile games. Making a huge, venture capital-style bet like this is a worrying sign of indiscipline."
2017-03-29,"Port operators, shippers lead up China, Hong Kong shares as global trade view brightens",* Tencent rise to record intraday high after Tesla investment
2017-04-02,"BRIEF-Tesla Q1 production totaled 25,418 vehicles","* delivered just over 25,000 vehicles in Q1, of which approx 13,450 were model s and approx 11,550 were model X"
2017-04-03,Record deliveries power Tesla shares to all-time high,"April 3 Tesla Inc's shares jumped to an all-time high on Monday as the electric car maker's record quarterly vehicle deliveries allayed some concerns over its production challenges, ahead of the hotly-awaited launch of its Model 3 sedan."
2017-04-03,"Tesla delivers quarterly record of 25,000 vehicles in first quarter","NEW YORK Tesla Inc , the U.S. luxury electric car maker, said on Sunday first-quarter vehicle deliveries jumped 69 percent from a year ago to a quarterly record of 25,000 vehicles, bouncing back from delays in the previous quarter. | Video"
2017-04-03,PRESS DIGEST - Wall Street Journal - April 3,April 3 The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.
2017-04-04,"GM remains most valuable U.S. car company, Tesla is No. 2","Tesla Inc , whose market capitalization passed that of Ford Motor Co  on Monday, still trailed General Motors Co  as the most valuable U.S. auto firm in mid-day trade on Tuesday."
2017-04-04,"CORRECTED-GM remains most valuable U.S. car company, Tesla is No. 2","April 4 Tesla Inc, whose market capitalization passed that of Ford Motor Co on Monday, still trailed General Motors Co as the most valuable U.S. auto firm in mid-day trade on Tuesday."
2017-04-04,Electric car maker Tesla passes GM as most valuable U.S. car company,April 4 Tesla Inc on Tuesday morning surpassed General Motors Co as the most valuable U.S. auto firm.
