date,title,abstract
2015-09-17,"Factbox: Companies, organizations offer help for migrants",Companies and organizations are pledging to provide goods and services to thousands of migrants who have overwhelmed European nations as they flee war-torn and impoverished countries.
2015-09-17,Hong Kong's Biostime to buy Australian vitamin maker Swisse for about $1 billion,SYDNEY/HONG KONG Hong Kong-listed Biostime International Holdings  said on Thursday it was buying Australian vitamin maker Swisse Wellness for about A$1.4 billion ($1.0 billion).
2015-09-17,UPDATE 2-HK's Biostime to buy Australian vitamin maker Swisse for about $1 bln,"* Australian vitamin makers popular among Chinese suitors   (Updates with Biostime statement in paragraphs 1-4, 6)"
2015-09-17,HK's Biostime to buy Australian vitamin maker Swisse for over $1 bln - media,"SYDNEY, Sept 17 Hong Kong-listed dietary supplements company Biostime International Holdings Ltd  has agreed to buy Australian vitamin maker Swisse Wellness Pty Ltd for more than A$1.5 billion ($1.08 billion), Australian media reported on Thursday."
2015-09-18,Goldman Sachs taps Snapchat for recruiting millennials,"NEW YORK, Sept 18 In its latest push to broaden its allure among millennials, Goldman Sachs Group Inc  rolled out a series of quick-hit recruiting ads on Snapchat on Friday, becoming the first major Wall Street bank to turn to the instant-but-fleeting messaging app for potential hires."
2015-09-18,HSBC's tycoon ties propel it to highest-ever  rank as Asian deal advisor,"HONG KONG, Sept 18 HSBC Holdings PLC  has shot to second rank among banks advising Asian firms on merger deals, its highest ever, due to ties to one man: Hong Kong tycoon and the region's richest man, Li Ka-shing."
2015-09-21,Goldman breaking into competitive ETF market with launch of first fund,"NEW YORK, Sept 21 Goldman Sachs Group Inc  said on Monday it was launching its first ever exchange traded fund, as the bank tries to break into the lucrative and highly competitive $3 trillion market for ETFs."
2015-09-22,UPDATE 6-Goldman CEO Blankfein says has 'highly curable' form of cancer,"Sept 22 Lloyd Blankfein, the chairman and chief executive officer of Goldman Sachs Group Inc, said on Tuesday he had a ""highly curable"" form of cancer and would be able to work mostly as normal during treatment."
2015-09-22,"MOVES- Citi, Acadian Asset, Brown Brother Harriman, Standard Life","Sept 22 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-09-22,"Goldman CEO Blankfein says has ""highly curable"" form of lymphoma","Sept 22 Goldman Sachs Group Inc Chief Executive Lloyd Blankfein said he had a ""highly curable"" form of lymphoma, but would be able to work substantially as normal during treatment."
2015-09-22,Goldman Sachs likely to keep stake in DONG after float: Borsen,"COPENHAGEN Goldman Sachs  will likely keep a stake in Danish utility DONG Energy after shares in the company are listed in the next 18 months, Michael Spect Bruun, a partner of the investment bank, was quoted saying by newspaper Borsen on Tuesday."
2015-09-22,Goldman Sachs likely to keep stake in DONG after float - Borsen,"COPENHAGEN, Sept 22 Goldman Sachs will likely keep a stake in Danish utility DONG Energy after shares in the company are listed in the next 18 months, Michael Spect Bruun, a partner of the investment bank, was quoted saying by newspaper Borsen on Tuesday."
2015-09-22,MOVES-Goldman names Penkin to head of growth markets ECM - memo,"HONG KONG, Sept 22 Goldman Sachs Group Inc  named Jonathan Penkin to a newly created role of head of Growth Markets equity capital markets (ECM), betting on the increased importance of companies in China, Africa and central Europe in global dealmaking, according to an internal memo seen by Reuters on Tuesday."
2015-09-23,Ex-NY Fed bank examiner who criticized Goldman loses appeal,A federal appeals court on Wednesday ruled against a former bank examiner for the Federal Reserve Bank of New York who said she was fired after refusing to change her findings about Goldman Sachs Group Inc.
2015-09-23,Ex-NY Fed examiner who faulted Goldman loses appeal,NEW YORK A federal appeals court on Wednesday rejected the appeal of a former bank examiner for the Federal Reserve Bank of New York who claimed she was fired after refusing to change some of her findings about Goldman Sachs Group Inc.
2015-09-23,Ex-NY Fed examiner who faulted Goldman loses appeal,"NEW YORK, Sept 23 A federal appeals court on Wednesday rejected the appeal of a former bank examiner for the Federal Reserve Bank of New York who claimed she was fired after refusing to change some of her findings about Goldman Sachs Group Inc."
2015-09-23,Coal futures drop to $50/T first time since 2003 as Goldman calls peak,"SINGAPORE, Sept 23 Coal futures are trading at $50 a tonne for the first time since 2003 as the commodity downturn deepens, and U.S. investment bank Goldman Sachs says the resource will never gain enough traction again to lift it out of its slump."
2015-09-25,"CORRECTED-MOVES-Citi, Acadian Asset, Brown Brothers, Standard Life (Sept. 22)","Sept 22 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-09-25,"CORRECTED-MOVES-Citi, Acadian Asset, Brown Brothers Harriman, Standard Life","Sept 22 The following financial services industry appointments were announced on Tuesday. To inform us of other job changes, email moves@thomsonreuters.com."
2015-09-28,UK private equity firm Lion Capital eyes takeover of Kurt Geiger: Sky News,"British private equity firm Lion Capital, former owner of high-end footwear designer Jimmy Choo, is considering returning to the upscale footwear market with a takeover of luxury shoe retailer Kurt Geiger, Sky News reported citing people familiar with the matter."
2015-09-30,Asia Pacific ECM deals tumble in Q3 on China market rout,"HONG KONG, Sept 30 Deals in Asia ex-Japan equity capital markets (ECM) tumbled in the third quarter as investors shunned new listings and other types of share offerings after the rout in Chinese stock markets, Thomson Reuters data showed.     Proceeds from equity deals in the region's stock exchanges sank 57 percent quarter-on-quarter to $42.2 billion, according to the preliminary data released on Wednesday.     The volume of initial public offerings during the quarter fell to its lo"
2015-10-01,JPMorgan to bid for about 12 billion pounds UK mortgage book: Bloomberg,"JPMorgan Chase & Co plans to bid for about 12 billion pounds ($18.2 billion) of mortgages being sold by the British government's ""bad bank"", Bloomberg reported on Thursday."
2015-10-05,Fed extends comment period for Goldman plan to buy part of GE Capital Bank,"WASHINGTON, Oct 5 The Federal Reserve on Monday announced it was extending through Oct 30 the public comment period for an application by U.S. banking giant Goldman Sachs Group Inc to acquire assets and liabilities from GE Capital Bank."
2015-10-05,BRIEF-Monier Holdings to place around 3 mln Braas Monier shares -Goldman,* Monier Holdings to place around 3 mln Braas Monier shares -Goldman   Further company coverage:
2015-10-06,"INSIGHT-Goldman, Morgan Stanley win back hedge fund trading business","NEW YORK, Oct 6 Goldman Sachs and Morgan Stanley are winning back the trading business of hedge fund clients that they lost to European rivals during the financial crisis, as new capital rules spur banks like Deutsche Bank to scale down their businesses."
2015-10-07,"CORRECTED-INSIGHT-Goldman, Morgan Stanley win back hedge fund trading business","NEW YORK, Oct 6 Goldman Sachs and Morgan Stanley are winning back the trading business of hedge fund clients that they lost to European rivals during the financial crisis, as new capital rules spur banks like Deutsche Bank to scale down their businesses."
2015-10-07,Goldman nets payout as social impact bond project in Utah meets targets,"Goldman Sachs Group Inc and its investment partner will be paid $267,000 for helping to fund a philanthropic program that reduced the number of children needing special education services after preschool."
2015-10-07,Goldman nets payout as social impact bond project in Utah meets targets,"Oct 7 Goldman Sachs Group Inc and its investment partner will be paid $267,000 for helping to fund a philanthropic program that reduced the number of children needing special education services after preschool."
2015-10-07,Goldman's treasurer Robinson to retire after 25 years: memo,"Goldman Sachs Group Inc Global Treasurer Liz Beshel Robinson is retiring from the bank after 25 years, according to an internal memo obtained by Reuters."
2015-10-07,Goldman's treasurer Robinson to retire after 25 years: memo,"Oct 7 Goldman Sachs Group Inc Global Treasurer Liz Beshel Robinson is retiring from the bank after 25 years, according to an internal memo obtained by Reuters."
2015-10-08,"Oil rally to reverse, price to stay lower for longer: Goldman Sachs","Goldman Sachs said on Thursday a current rally in oil prices would probably reverse as it had little fundamental support, and the bank reiterated its expectation that prices will likely remain ""lower for longer."""
2015-10-08,"Copper at risk of sliding below $4,000 - Goldman","LONDON, Oct 8 Copper prices are at risk of tumbling below $4,000 a tonne after demand for the metal in top consumer China collapsed this year, according to an analyst from Goldman Sachs, a bank known for its bearish views."
2015-10-14,Deals of the day- Mergers and acquisitions,"Oct 14 The following bids, mergers, acquisitions and disposals were reported by 2000 GMT on Wednesday:"
2015-10-14,LMEWEEK-Industry upbeat on prospects for LME steel contracts,"LONDON, Oct 14 A range of industry players in both physical and financial markets are backing the London Metal Exchange's new steel derivatives contracts, boding well for the exchange's bid to make inroads into the new market."
